global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
431,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,431,raw/fs_0431.png,a34b502cecd2fc7679a53c480acd8184644e4793799e483310521a1685d05067,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,45,69,1589,1303,1544,1234,45,69,53,58,165.133,42.021,134.0,4177.693,6.4298,0.066455,3e-06,0.0,0.665,0.852572,False,False,False,False,False,False,0.881,pass,,
432,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,432,raw/fs_0432.png,eb1adfde1fad424b4dadc1e917602d15957cd1856e906f335101430dd726a4dd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,55,69,1599,1300,1544,1231,55,69,43,61,166.235,41.843,131.0,3621.124,6.3338,0.062653,2e-06,0.0,0.612,0.8505,False,False,False,False,False,False,0.882,pass,,
433,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,433,raw/fs_0433.png,50d4a563dc03c3cd3f2ddf973555afb35d171f99c74429bb66ecbf3eb085b680,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,126,71,1524,1287,1398,1216,126,71,70,74,170.761,34.518,109.0,4121.317,6.1428,0.042713,6e-06,0.385,0.63,0.7836,False,False,False,False,False,False,0.852,pass,,
434,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,434,raw/fs_0434.png,1cd7885daf9af011a1a4738837a949eeb081c7c4a606a11bba10793ef21adcec,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.0,44,66,1599,1302,1555,1236,44,66,43,59,163.391,43.942,142.0,4338.108,6.4786,0.074353,7e-06,0.0,0.683,0.860038,False,False,False,False,False,False,0.888,pass,,
435,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,435,raw/fs_0435.png,e3826f1e8b5c36caf7149bebb665a40e143ccbc64eb53a9f24b5b10ca3f8716f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1616,1361,1.0,False,0,-0.25,0.0,108,67,1540,1291,1432,1224,108,67,76,70,171.425,35.441,110.0,3951.504,6.2254,0.042845,5e-06,0.184,0.637,0.796939,False,False,False,False,False,False,0.857,pass,,
436,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,436,raw/fs_0436.png,8c435ccef56c7c020e273a48a7ac7cbc5800a38015bf278ef94439f7cba183c4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,86,63,1568,1296,1482,1233,86,63,74,65,167.928,40.282,132.0,4661.188,6.3814,0.062931,1.4e-05,0.071,0.673,0.817674,False,False,False,False,False,False,0.876,pass,,
437,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,437,raw/fs_0437.png,4582435e8d6960e2d607006a357e8d1999d2a67d614c1afa34f8d147f3a35864,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,48,71,1599,1304,1551,1233,48,71,43,57,162.38,47.809,161.0,4804.895,6.5383,0.091775,1.6e-05,0.0,0.678,0.855743,False,False,False,False,False,False,0.906,pass,,
438,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,438,raw/fs_0438.png,3b7bffb73efc52d82af55480008caf4305451e6644e534df4e0d7fe7afccecc6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,44,65,1597,1296,1553,1231,44,65,45,65,164.183,42.818,138.0,4175.994,6.4222,0.070764,7e-06,0.0,0.663,0.855457,False,False,False,False,False,False,0.884,pass,,
439,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,439,raw/fs_0439.png,e3f17ce4e8fb942de1240922787ec9bd49960f1ee46372ddf853f52fc371fc0f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,53,68,1600,1298,1547,1230,53,68,42,63,165.787,41.506,133.0,3819.039,6.3461,0.062855,5e-06,0.0,0.621,0.85146,False,False,False,False,False,False,0.879,pass,,
440,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,440,raw/fs_0440.png,5d1c77730e2879fbb2628bbad240cd16568601cb836e9b69ea629122099557cf,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,52,66,1600,1298,1548,1232,52,66,42,63,166.807,40.29,127.0,3404.506,6.2464,0.058263,3e-06,0.0,0.589,0.853396,False,False,False,False,False,False,0.875,pass,,
441,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,441,raw/fs_0441.png,4a25f1e9de7bd49d4deb7448d6ddaf8425075263d308a6c11f02e51789aacc11,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1616,1361,1.0,False,0,-0.25,0.0,109,71,1531,1291,1422,1220,109,71,85,70,173.159,31.905,96.0,3366.946,5.9628,0.034107,4e-06,0.34,0.579,0.788787,False,False,False,False,False,False,0.842,pass,,
442,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,442,raw/fs_0442.png,dc4bcfb52dd41da523d1afb764d09a09f0aeaf467da28624631e36a2ccf45914,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,51,66,1596,1297,1545,1231,51,66,46,64,170.21,35.861,103.0,2773.052,6.2237,0.040067,3e-06,0.0,0.53,0.85105,False,False,False,False,False,False,0.858,pass,,
443,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,443,raw/fs_0443.png,edbc43b13ccb10ec1197b2289334d9300fa4a75538ed088f6efa1ce6b8e0627b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,42,70,1599,1303,1557,1233,42,70,43,58,161.65,47.295,160.0,4440.193,6.4681,0.088625,6e-06,0.0,0.675,0.859054,False,False,False,False,False,False,0.902,pass,,
444,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,444,raw/fs_0444.png,4e115c4567bd35b71a9440edd79451676a187f0a46dbd534d4eb61e95d0ebf00,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1624,1361,1.0,False,0,-0.25,0.0,110,71,1539,1289,1429,1218,110,71,85,72,169.733,37.063,121.0,4329.49,6.2673,0.052093,7e-06,0.29,0.666,0.787472,False,False,False,False,False,False,0.863,pass,,
445,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,445,raw/fs_0445.png,c32d1120c93340c91a95687d672f5d72aabb3e38accf5d1b5461b4b29f03ffe3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,130,75,1559,1290,1429,1215,130,75,83,71,171.605,38.333,124.0,4489.453,6.2453,0.054148,1.7e-05,0.198,0.641,0.776922,False,False,False,False,False,False,0.872,pass,,
446,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,446,raw/fs_0446.png,00e0e193f83dd8400ba0d425d11dbc178db909ef498077bcdc02ec6855df0a66,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.209,221,77,1556,1287,1335,1210,221,77,86,74,181.557,39.439,129.0,4804.753,6.2647,0.048399,7.1e-05,0.286,0.653,0.722829,False,False,False,False,False,False,0.892,pass,,
447,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,447,raw/fs_0447.png,e47b7bcc48ca7d4844612acd0734898593d74bda5e9ca41f81c066cbcc7edaad,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.009,119,75,1558,1297,1439,1222,119,75,84,64,178.089,44.633,150.0,4949.107,6.4329,0.066515,9.2e-05,0.026,0.667,0.786866,False,False,False,False,False,False,0.913,pass,,
448,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,448,raw/fs_0448.png,e864b5aee5f44d7261b5a5c4d3f426369ee3dfef3ba43c6893a1307c58d10125,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,46,77,1596,1305,1550,1228,46,77,46,56,161.127,48.434,165.0,4678.333,6.5158,0.094885,1.3e-05,0.0,0.67,0.851724,False,False,False,False,False,False,0.907,pass,,
449,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,449,raw/fs_0449.png,84e5afb4a203402e99aaf7fc686ca8edd4bcd28dcc10f0da4935e8266aea62ed,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,123,87,1558,1300,1435,1213,123,87,84,61,167.447,39.736,131.0,4657.87,6.328,0.062939,9e-06,0.098,0.663,0.778899,False,False,False,False,False,False,0.873,pass,,
450,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,450,raw/fs_0450.png,3d31c7f2b9f86056c9f446d08743310df470f0fd971c4d0b55dabbf214efcae3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1613,1361,1.0,False,0,0.25,0.086,199,85,1517,1280,1318,1195,199,85,96,81,180.314,41.509,139.0,4958.265,6.2834,0.057086,6.6e-05,0.3,0.686,0.717449,False,False,False,False,False,False,0.901,pass,,
451,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,451,raw/fs_0451.png,f97065b64c1bdcc001a83d3af067f38fdd9cbaadf3d20ea20e4c5c5bf44cbaff,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,221,78,1536,1279,1315,1201,221,78,106,82,173.181,33.062,106.0,3771.848,5.9316,0.041299,5e-06,0.516,0.624,0.706704,False,False,False,False,False,False,0.848,pass,,
452,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,452,raw/fs_0452.png,29750a977b83b91ba2dcde966c8996d24b4e1dc32e2df3448ff3f4bd84fae901,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.13,295,73,1399,1274,1104,1201,295,73,243,87,184.481,35.844,116.0,4203.326,5.9852,0.039198,5.4e-05,0.491,0.642,0.593309,False,False,False,False,False,False,0.878,pass,,
453,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,453,raw/fs_0453.png,e852ffc942676991710010f6aec22eb34a754509e41ddecf09d980899d4d10a1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,387,78,1433,1249,1046,1171,387,78,209,112,174.455,34.694,114.0,4212.05,5.9233,0.046149,1.3e-05,0.523,0.596,0.548097,False,False,False,False,False,False,0.858,pass,,
454,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,454,raw/fs_0454.png,344830a3da330aab7431e2d9fb187003407d73cd90f8f37e0e53ca684135e1b8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,282,81,1549,1275,1267,1194,282,81,93,86,174.093,33.006,107.0,4126.142,5.9811,0.039747,7e-06,0.444,0.592,0.676939,False,False,False,False,False,False,0.849,pass,,
455,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,455,raw/fs_0455.png,4c358024fdc79b8285cc39881eba8fc4a76d029c23d38dfa5903cfb9d65a6232,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,53,78,1598,1307,1545,1229,53,78,44,54,165.454,47.096,159.0,4133.244,6.4039,0.083292,1.2e-05,0.0,0.631,0.849668,False,False,False,False,False,False,0.907,pass,,
456,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,456,raw/fs_0456.png,bf32f3caab1480784d62f4908e2cd1dd50ab49c8c3d249ac550fea1b4237826c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,215,68,1555,1275,1340,1207,215,68,87,86,175.592,33.194,105.0,3566.252,5.9554,0.038616,6e-06,0.305,0.586,0.723737,False,False,False,False,False,False,0.852,pass,,
457,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,457,raw/fs_0457.png,be04778d10b02ccaebb7855b1c6f6cf65c88c6f4ff3a196decc40e7918b94f13,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,58,85,1593,1305,1535,1220,58,85,49,56,163.265,49.068,167.0,4298.053,6.4231,0.093422,1.7e-05,0.0,0.638,0.837986,False,False,False,False,False,False,0.913,pass,,
458,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,458,raw/fs_0458.png,aa0b4244101a338448bf3e66f3da9463bab1084a8535e716ea7c8d7825754612,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.052,55,84,1588,1300,1533,1216,55,84,54,61,168.301,52.415,178.0,4563.143,6.5179,0.099066,4.2e-05,0.0,0.673,0.834151,False,False,False,False,False,False,0.938,pass,,
459,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,459,raw/fs_0459.png,7351bfe9576f4a94d910efe6b8205daede6231e8a4f5b5b820e94a3b4b730666,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,51,73,1597,1301,1546,1228,51,73,45,60,161.984,46.2,155.0,3969.152,6.3483,0.085944,8e-06,0.0,0.611,0.849526,False,False,False,False,False,False,0.897,pass,,
460,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,460,raw/fs_0460.png,5e483f4579d68feba3705d7d3a4e80cbfeaa7ddd6c177a0cbf7467f3d70fb586,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,275,76,1386,1273,1111,1197,275,76,208,88,175.624,31.832,102.0,4013.04,5.8931,0.035297,8e-06,0.467,0.583,0.613002,False,False,False,False,False,False,0.845,pass,,
461,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,461,raw/fs_0461.png,1e38deb0541a2afe0a0f29a87ff42ca3be935aafc2dc599fde2c73593eaab0d4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,48,70,1599,1304,1551,1234,48,70,43,57,164.389,45.16,150.0,3961.859,6.346,0.077888,6e-06,0.0,0.627,0.856438,False,False,False,False,False,False,0.896,pass,,
462,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,462,raw/fs_0462.png,a700e33d1eda5adaf0a56708a562f07328dc1fa3bf6511f1760f433bf07c99b2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1622,1361,1.0,False,0,-0.25,0.01,56,63,1551,1297,1495,1234,56,63,71,64,176.717,41.486,134.0,4425.708,6.3885,0.055584,4.3e-05,0.0,0.658,0.835694,False,False,False,False,False,False,0.895,pass,,
463,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,463,raw/fs_0463.png,7bf233cd08f76442559f78315de9b38d17c3dea5a88e59e8f7009ea10c4c6754,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1628,1361,1.0,False,0,0.25,0.123,121,59,1544,1287,1423,1228,121,59,84,74,177.801,38.692,126.0,4346.224,6.3532,0.04843,4.5e-05,0.229,0.65,0.788662,False,False,False,False,False,False,0.883,pass,,
464,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,464,raw/fs_0464.png,a76cab3fb81b04508869c91d0138e832ab4492c29bb6890705c5d0cca7a61f95,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,111,69,1555,1296,1444,1227,111,69,87,65,171.549,34.935,111.0,3780.982,6.1827,0.042773,7e-06,0.208,0.626,0.792831,False,False,False,False,False,False,0.855,pass,,
465,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,465,raw/fs_0465.png,abbf5b111541372920608f212a9515de1cb3f710b584f70985ea1c6908108372,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,301,76,1550,1278,1249,1202,301,76,92,83,174.16,33.71,109.0,4253.019,5.9879,0.04118,1.1e-05,0.433,0.619,0.671793,False,False,False,False,False,False,0.853,pass,,
466,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,466,raw/fs_0466.png,3067074ac83c142683ec3870ae7bfa8a092c236bf5bccdf5434db82a0915575f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,218,88,1511,1286,1293,1198,218,88,83,75,176.363,28.867,87.0,3382.671,5.8296,0.025443,4e-06,0.49,0.541,0.714018,False,False,False,False,False,False,0.832,pass,,
467,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,467,raw/fs_0467.png,1c9b2154c702bdceddb6a5769dc399dfa88d54e1d27e3f910ddfd2440bee6c63,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,57,81,1597,1310,1540,1229,57,81,45,51,161.873,47.913,164.0,4176.479,6.4368,0.089961,8e-06,0.0,0.653,0.846918,False,False,False,False,False,False,0.906,pass,,
468,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,468,raw/fs_0468.png,ee4a0de5fd2713878735ddbf399c0cbc369eb24e0ca4d42be0fac02dfb73583d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.001,59,92,1594,1312,1535,1220,59,92,48,49,164.006,47.182,160.0,4030.351,6.3854,0.082974,5e-06,0.0,0.618,0.837986,False,False,False,False,False,False,0.905,pass,,
469,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,469,raw/fs_0469.png,365f9d0e2bffedf3ac07cdb62c77b5d7132861dc83cf75ae08be15efa25764ec,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,252,87,1557,1281,1305,1194,252,87,85,80,175.723,33.144,106.0,4078.685,5.9841,0.038749,1.1e-05,0.372,0.561,0.697242,False,False,False,False,False,False,0.852,pass,,
470,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,470,raw/fs_0470.png,55de979874a6cac3d8b825a59cc1534d3ed3a901cf14d5186502213a704cf074,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,48,60,1572,1302,1524,1242,48,60,70,59,168.148,40.2,127.0,3744.927,6.3808,0.057047,8e-06,0.0,0.602,0.846984,False,False,False,False,False,False,0.876,pass,,
471,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,471,raw/fs_0471.png,bd4da70b472f2fd58f6b070bfdb90073e2016947d67b837e2b014ace487cd6de,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.001,47,59,1592,1306,1545,1247,47,59,50,55,164.076,46.367,153.0,4496.946,6.5018,0.08356,1.8e-05,0.0,0.664,0.862112,False,False,False,False,False,False,0.901,pass,,
472,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,472,raw/fs_0472.png,03e8633ea93d27a71532ae260cb610fa3579855ac1107f5dc016816581749998,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,212,74,1528,1284,1316,1210,212,74,66,77,173.566,32.842,103.0,4121.821,6.1544,0.035742,1e-05,0.387,0.616,0.733998,False,False,False,False,False,False,0.847,pass,,
473,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,473,raw/fs_0473.png,b17cd93d64a14d5d3907aba61e6d8067d7ead54f55411df60c08353b99153ce1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,57,73,1601,1301,1544,1228,57,73,41,60,160.037,47.341,158.0,4422.858,6.5539,0.094542,1.1e-05,0.0,0.674,0.848427,False,False,False,False,False,False,0.9,pass,,
474,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,474,raw/fs_0474.png,a1b1c698f64c45c33c0e720759a9912fe36fc8cc5bccd9572594fa56ed7f3832,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1615,1361,1.0,False,0,-0.25,0.0,94,72,1512,1294,1418,1222,94,72,103,67,172.24,35.923,112.0,3750.927,6.1856,0.045235,9e-06,0.134,0.606,0.788346,False,False,False,False,False,False,0.861,pass,,
