global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
691,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,2,raw/fs_0691.png,9d57043cd378f9840659718d780f587676be224e11cd75361668a76d188c06cd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.499,81.661,253.0,3425.224,4.9075,0.19916,0.052605,0.139,0.447,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
692,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,3,raw/fs_0692.png,6035c74cb9679f9ec682767126412a173afd1fae23843822e20a7ba8064c965b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,177.77,65.058,253.0,3590.776,4.9548,0.109469,0.052652,0.179,0.466,0.0,False,False,False,False,False,False,0.809,review,very_small_content_region,
693,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,4,raw/fs_0693.png,0b3cf2e1ab5f1653f595e2607f6a3fe0dc9bcd40d57a4236a63673a5e8d04d1e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.339,83.541,253.0,3443.932,4.9542,0.213,0.052601,0.142,0.456,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
694,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,5,raw/fs_0694.png,3c7a7662c26941c034d88eaa60ad79f8244ba6ae8bf500cebb55a59b500fe734,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,175.224,67.707,253.0,3581.046,4.9978,0.12144,0.052638,0.18,0.456,0.0,False,False,False,False,False,False,0.806,review,very_small_content_region,
695,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,6,raw/fs_0695.png,e6c58d4d941876caded3017fddbc85e9c4c5ebdc9d1dabce001b81e0ffe00635,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,162.814,80.269,253.0,3224.255,4.9178,0.187162,0.05261,0.136,0.432,0.0,False,False,False,False,False,False,0.787,review,very_small_content_region,
696,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,7,raw/fs_0696.png,24174e878d1d5b2a2c7bb2f197c8c4e73a92207d53eed05264af863d11fc5dc2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.797,81.873,253.0,3476.215,4.9625,0.199256,0.052615,0.137,0.449,0.0,False,False,False,False,False,False,0.783,review,very_small_content_region,
697,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,8,raw/fs_0697.png,669d0b5b14b2b87aa39088532f629cf06fca84691fc95803a144136ed3bbc719,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,164.889,78.461,253.0,3335.674,4.8934,0.177092,0.05263,0.129,0.436,0.0,False,False,False,False,False,False,0.791,review,very_small_content_region,
698,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,9,raw/fs_0698.png,2d3aacc86a2fe578483580f699af0061faf7af1624f4651803fded1523035a90,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,181.571,60.871,250.0,3915.66,4.9673,0.094221,0.052678,0.188,0.446,0.0,False,False,False,False,False,False,0.815,review,very_small_content_region,
699,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p691-700.docx,10,raw/fs_0699.png,48ca5ded797a7abcd6f402ba9f4d9dcfcfdead87266ed8c0f9b0ff3482f7bb61,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,172.263,71.191,253.0,3844.04,5.1353,0.140373,0.052633,0.171,0.484,0.0,False,False,False,False,False,False,0.801,review,very_small_content_region,
700,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,1,raw/fs_0700.png,1ce711d1023390dcfaf335fc8360a384fb78e457a5a5927d404e3116389b5def,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,147.33,68.571,200.0,3716.45,6.107,0.183923,1.2e-05,0.0,0.628,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
701,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,2,raw/fs_0701.png,bcb2a446d0191f292bd891cdb45df82625625ee5a4a070b4560133d89c4d6429,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,149.969,66.734,205.0,3736.618,6.0992,0.171772,4e-06,0.0,0.631,0.0,False,False,False,False,False,False,0.769,review,very_small_content_region,
702,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,3,raw/fs_0702.png,68a3d8f097d56ebc9ae0d34fa29b1d76fe77f5750b8212e175e0b1f162e9ee90,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,149.583,67.251,204.0,3791.306,6.0809,0.174631,1.1e-05,0.265,0.636,0.0,False,False,False,False,False,False,0.768,review,very_small_content_region,
703,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,4,raw/fs_0703.png,d8fa34c4cf35c0de46721ed5a2497061b8617835b8d75ce084d0598e22c3642b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,125.179,79.116,193.0,3619.134,5.6237,0.296645,3e-06,0.466,0.577,0.0,False,False,False,False,False,False,0.732,review,very_small_content_region,
704,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,5,raw/fs_0704.png,4a50a14de64e8f0aa3f9e5ef627d163489d5bbc1a1281f40bfe32b1cbedeb39f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,157.708,62.554,221.0,3969.346,6.1163,0.143427,1e-05,0.0,0.606,0.0,False,False,False,False,False,False,0.78,review,very_small_content_region,
705,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,6,raw/fs_0705.png,9affe13051fb166a98b94b5ae63c4feb9560c21503ed72c646402031602f9386,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,127.694,81.84,201.0,4116.937,5.7417,0.30255,1.3e-05,0.343,0.596,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
706,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,7,raw/fs_0706.png,86852a2ce3fa972ae6c9354298d434599f5dc2a23e0bf7f58628fc4111a4549a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,142.818,73.127,204.0,4399.826,6.0263,0.222209,8e-06,0.346,0.666,0.0,False,False,False,False,False,False,0.758,review,very_small_content_region,
707,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,8,raw/fs_0707.png,c70542b17e3a92813a0b2ee461a91b7d9ccaba207fe0a97613a9e4449f14a9cd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,127.279,81.57,198.0,4172.804,5.766,0.307228,1e-05,0.235,0.608,0.0,False,False,False,False,False,False,0.735,review,very_small_content_region,
708,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,9,raw/fs_0708.png,9eff8a607eecee5a54f3d709d46e48f29385ca54055083d3148f18e62a89be05,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,122.283,80.099,194.0,4271.531,5.8048,0.317753,3e-06,0.307,0.604,0.0,False,False,False,False,False,False,0.728,review,very_small_content_region,
709,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p701-710.docx,10,raw/fs_0709.png,0d75c6ebe1389ac9faa743151926ce7b31127d4a70c0334e2cce7905752b4fd8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,148.652,68.863,203.0,4093.318,6.1278,0.18873,7e-06,0.285,0.651,0.0,False,False,False,False,False,False,0.767,review,very_small_content_region,
710,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,1,raw/fs_0710.png,63179c0c754c49c4b0f5f8831e85091050b777e85afcc84a0edb968d229094a2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,125.951,80.608,196.0,3978.185,5.8104,0.30486,7e-06,0.286,0.597,0.0,False,False,False,False,False,False,0.733,review,very_small_content_region,
711,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,2,raw/fs_0711.png,141fe63ff3086f5ddaa615fb146b9f0f00650c40e425634e5ff899966ecb788b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,122.822,79.944,193.0,3930.153,5.7153,0.313236,5e-06,0.458,0.6,0.0,False,False,False,False,False,False,0.729,review,very_small_content_region,
712,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,3,raw/fs_0712.png,f704ba44018e4492bf77a0f9ba9925abfc52b911218fb18d4f511f230a6b04f9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,130.906,78.04,197.0,3736.051,5.8473,0.272707,3e-06,0.27,0.574,0.0,False,False,False,False,False,False,0.741,review,very_small_content_region,
713,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,4,raw/fs_0713.png,efd18b04c953ca0c848745eafb1b280dd6c0cf7b163d5bfd525a2cb07f202ea3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,147.198,69.125,200.0,4060.173,6.1063,0.194122,1.1e-05,0.0,0.652,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
